ID	Kind	Name	Min	Max	Mode	Median	Mean	Total	query(count)	query(coverage)	query(coverage/max)	query(coverage/mode)	Pathway_ID
M00593_1	Complex	Inositol transport system	0.0	100.0	5	0.0	5.1102	3	3	1.0	1.0	20.0	M00593
M00239_1	Complex	Peptides/nickel transport system	0.0	100.0	95	80.0	57.6727	5	5	1.0	1.0	1.05263157895	M00239
M00335_1	Complex	Sec (secretion) system	0.0	100.0	95	100.0	81.1276	9	8	0.8889	0.8889	0.935684210526	M00335
M00151_2	Complex	Cytochrome bc1 complex respiratory unit	0.0	100.0	5	66.6667	48.4485	3	0	0.0	0.0	0.0	M00151
M00147_1	Complex	NADH dehydrogenase (ubiquinone) 1 beta subcomplex	0.0	100.0	5	0.0	5.24	13	0	0.0	0.0	0.0	M00147
M00712_1	Complex	Multidrug resistance, efflux pump YkkCD	0.0	100.0	5	0.0	4.747	2	0	0.0	0.0	0.0	M00712
M00334_3	Complex	Type VI secretion system	0.0	100.0	5	0.0	14.2167	13	12	0.9231	0.9231	18.462	M00334
M00601_1	Complex	Putative chitobiose transport system	0.0	100.0	5	0.0	4.3098	3	0	0.0	0.0	0.0	M00601
M00337_1	Complex	Immunoproteasome	0.0	100.0	5	0.0	9.1083	16	0	0.0	0.0	0.0	M00337
M00154_1	Complex	Cytochrome c oxidase	0.0	100.0	5	6.6667	12.8457	15	2	0.1333	0.1333	2.666	M00154
M00296_1	Complex	BER complex	0.0	100.0	5	0.0	8.3266	5	0	0.0	0.0	0.0	M00296
M00332_1	Complex	Type III secretion system	0.0	100.0	5	0.0	7.4539	9	9	1.0	1.0	20.0	M00332
M00427_1	Complex	Nuclear pore complex	0.0	100.0	5	0.0	8.6252	33	0	0.0	0.0	0.0	M00427
M00417_1	Complex	Cytochrome o ubiquinol oxidase	0.0	100.0	5	0.0	18.7292	4	4	1.0	1.0	20.0	M00417
M91004_1	Complex	Ribosome, eukaryote	0.0	100.0	5	0.0	12.3167	51	0	0.0	0.0	0.0	M91004
M00163_1	Complex	Photosystem I	0.0	100.0	5	0.0	4.9994	6	0	0.0	0.0	0.0	M00163
M00301_1	Complex	Mannopine transport system	0.0	100.0	5	0.0	0.6465	4	0	0.0	0.0	0.0	M00301
M00389_4	Complex	APC/C complex	0.0	100.0	5	0.0	10.3867	12	0	0.0	0.0	0.0	M00389
M00764_1	Complex	PTS system, fructoselysine/glucoselysine-specific II component	0.0	100.0	5	0.0	1.4869	4	0	0.0	0.0	0.0	M00764
M00316_1	Complex	Manganese transport system	0.0	100.0	5	0.0	3.5217	3	0	0.0	0.0	0.0	M00316
M00250_1	Complex	Lipopolysaccharide transport system	0.0	100.0	5	0.0	23.2545	2	2	1.0	1.0	20.0	M00250
M00442_1	Complex	Putative hydroxymethylpyrimidine transport system	0.0	100.0	5	0.0	6.2677	3	0	0.0	0.0	0.0	M00442
M00610_1	Complex	PTS system, D-glucosaminate-specific II component	0.0	100.0	5	0.0	0.9143	4	0	0.0	0.0	0.0	M00610
M00604_1	Complex	Trehalose transport system	0.0	100.0	5	0.0	0.5787	3	0	0.0	0.0	0.0	M00604
M00390_1	Complex	Exosome, archaea	0.0	100.0	5	0.0	17.0915	3	0	0.0	0.0	0.0	M00390
M00298_1	Complex	Multidrug/hemolysin transport system	0.0	100.0	5	0.0	3.5279	2	0	0.0	0.0	0.0	M00298
M00348_1	Complex	Glutathione transport system	0.0	100.0	5	0.0	7.065	4	0	0.0	0.0	0.0	M00348
M00571_1	Complex	AlgE-type Mannuronan C-5-Epimerase transport system	0.0	100.0	5	0.0	12.1167	3	1	0.3333	0.3333	6.666	M00571
M00268_1	Complex	PTS system, alpha-glucoside-specific II component	0.0	100.0	5	0.0	10.1958	3	0	0.0	0.0	0.0	M00268
M00426_1	Complex	Survival motor neuron (SMN) complex	0.0	100.0	5	0.0	5.8367	2	0	0.0	0.0	0.0	M00426
M00199_1	Complex	L-Arabinose/lactose transport system	0.0	100.0	5	0.0	4.6915	3	0	0.0	0.0	0.0	M00199
M00184_2	Complex	RNA polymerase, archaea	0.0	100.0	5	0.0	6.8862	12	0	0.0	0.0	0.0	M00184
M00230_1	Complex	Glutamate/aspartate transport system	0.0	100.0	5	0.0	12.2183	4	4	1.0	1.0	20.0	M00230
M00329_1	Complex	Multiple protein transport system	0.0	100.0	5	0.0	0.2586	2	0	0.0	0.0	0.0	M00329
M00342_1	Complex	Bacterial proteasome	0.0	100.0	5	0.0	11.7104	4	0	0.0	0.0	0.0	M00342
M00255_1	Complex	Lipoprotein-releasing system	0.0	100.0	5	0.0	46.3428	2	2	1.0	1.0	20.0	M00255
M00146_1	Complex	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	0.0	100.0	5	0.0	7.2378	14	0	0.0	0.0	0.0	M00146
M00388_3	Complex	ECS complex	0.0	100.0	5	0.0	5.5781	5	0	0.0	0.0	0.0	M00388
M00582_3	Complex	Energy-coupling factor transport system	0.0	100.0	5	25.0	40.0628	4	0	0.0	0.0	0.0	M00582
M00762_1	Complex	Copper-processing system	0.0	100.0	5	0.0	7.1112	2	0	0.0	0.0	0.0	M00762
M00233_1	Complex	Glutamate transport system	0.0	100.0	5	0.0	8.3025	4	0	0.0	0.0	0.0	M00233
M00160_1	Complex	V-type ATPase, eukaryotes	0.0	100.0	5	0.0	11.3637	13	0	0.0	0.0	0.0	M00160
M00252_1	Complex	Lipooligosaccharide transport system	0.0	100.0	5	0.0	8.9213	2	0	0.0	0.0	0.0	M00252
M00810_1	Pathway	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	0.0	100.0	5	0.0	0.0739	4	0	0.0	0.0	0.0	M00810
M00093_1	Pathway	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	0.0	100.0	95	100.0	73.2915	3	3	1.0	1.0	1.05263157895	M00093
M00053_1	Pathway	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	0.0	100.0	75	75.0	72.959	8	7	0.875	0.875	1.16666666667	M00053
M00174_1	Pathway	Methane oxidation, methanotroph, methane => formaldehyde	0.0	100.0	5	0.0	2.3088	2	0	0.0	0.0	0.0	M00174
M00549_1	Pathway	Nucleotide sugar biosynthesis, glucose => UDP-glucose	0.0	100.0	95	66.6667	71.6661	3	3	1.0	1.0	1.05263157895	M00549
M00099_1	Pathway	Sphingosine biosynthesis	0.0	100.0	5	0.0	11.6217	5	0	0.0	0.0	0.0	M00099
M00115_1	Pathway	NAD biosynthesis, aspartate => NAD	0.0	100.0	95	100.0	74.4293	5	5	1.0	1.0	1.05263157895	M00115
M00077_1	Pathway	Chondroitin sulfate degradation	0.0	100.0	5	0.0	5.9568	4	0	0.0	0.0	0.0	M00077
M00031_1	Pathway	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	0.0	100.0	5	0.0	4.7346	6	0	0.0	0.0	0.0	M00031
M00122_1	Pathway	Cobalamin biosynthesis, cobinamide => cobalamin	0.0	100.0	5	28.5714	43.7226	7	7	1.0	1.0	20.0	M00122
M00106_1	Pathway	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate	0.0	100.0	5	0.0	2.0318	2	0	0.0	0.0	0.0	M00106
M00008_1	Pathway	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	0.0	100.0	55	50.0	49.2889	4	3	0.75	0.75	1.36363636364	M00008
M00012_1	Pathway	Glyoxylate cycle	0.0	100.0	95	60.0	63.502	5	4	0.8	0.8	0.842105263158	M00012
M00661_1	Pathway	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	0.0	100.0	5	0.0	0.2586	3	0	0.0	0.0	0.0	M00661
M00378_1	Pathway	F420 biosynthesis	0.0	100.0	5	0.0	12.089	4	0	0.0	0.0	0.0	M00378
M00781_1	Pathway	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	0.0	100.0	5	0.0	0.0739	4	0	0.0	0.0	0.0	M00781
M00632_1	Pathway	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	0.0	100.0	95	50.0	56.9819	4	2	0.5	0.5	0.526315789474	M00632
M00802_1	Pathway	dTDP-D-forosamine biosynthesis	0.0	80.0	5	0.0	0.857	5	0	0.0	0.0	0.0	M00802
M00783_1	Pathway	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	0.0	100.0	5	0.0	0.0665	5	0	0.0	0.0	0.0	M00783
M00166_1	Pathway	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P	0.0	100.0	55	50.0	58.1548	4	2	0.5	0.5	0.909090909091	M00166
M00133_1	Pathway	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	0.0	100.0	55	50.0	46.546	4	1	0.25	0.25	0.454545454545	M00133
M00636_1	Pathway	Phthalate degradation, phthalate => protocatechuate	0.0	100.0	5	0.0	0.2216	3	0	0.0	0.0	0.0	M00636
M00780_1	Pathway	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	0.0	16.6667	5	0.0	0.0062	6	0	0.0	0.0	0.0	M00780
M00018_1	Pathway	Threonine biosynthesis, aspartate => homoserine => threonine	0.0	100.0	95	100.0	82.8593	5	5	1.0	1.0	1.05263157895	M00018
M00134_1	Pathway	Polyamine biosynthesis, arginine => ornithine => putrescine	0.0	100.0	5	0.0	32.3605	2	1	0.5	0.5	10.0	M00134
M00544_1	Pathway	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	0.0	100.0	5	0.0	0.2463	3	0	0.0	0.0	0.0	M00544
M00819_1	Pathway	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	0.0	100.0	5	0.0	0.2639	7	0	0.0	0.0	0.0	M00819
M00169_1	Pathway	CAM (Crassulacean acid metabolism), light	0.0	100.0	55	50.0	42.0761	2	1	0.5	0.5	0.909090909091	M00169
M00064_1	Pathway	ADP-L-glycero-D-manno-heptose biosynthesis	0.0	100.0	5	0.0	26.4592	4	3	0.75	0.75	15.0	M00064
M00059_1	Pathway	Glycosaminoglycan biosynthesis, heparan sulfate backbone	0.0	100.0	5	0.0	4.8393	5	0	0.0	0.0	0.0	M00059
M00128_1	Pathway	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone	0.0	100.0	5	0.0	12.2276	6	1	0.1667	0.1667	3.334	M00128
M00096_1	Pathway	C5 isoprenoid biosynthesis, non-mevalonate pathway	0.0	100.0	85	87.5	67.4825	8	8	1.0	1.0	1.17647058824	M00096
M00366_1	Pathway	C10-C20 isoprenoid biosynthesis, plants	0.0	100.0	25	25.0	26.6901	4	2	0.5	0.5	2.0	M00366
M00785_1	Pathway	Cycloserine biosynthesis, arginine/serine => cycloserine	0.0	0.0	5	0.0	0.0	6	0	0.0		0.0	M00785
M00573_1	Pathway	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	0.0	100.0	85	40.0	43.4799	5	4	0.8	0.8	0.941176470588	M00573
M00045_1	Pathway	Histidine degradation, histidine => N-formiminoglutamate => glutamate	0.0	100.0	5	0.0	34.5955	4	4	1.0	1.0	20.0	M00045
M00631_1	Pathway	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	0.0	100.0	5	20.0	26.908	5	2	0.4	0.4	8.0	M00631
M00040_1	Pathway	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine	0.0	100.0	5	0.0	17.0299	2	1	0.5	0.5	10.0	M00040
M00044_1	Pathway	Tyrosine degradation, tyrosine => homogentisate	0.0	100.0	5	0.0	23.3247	5	4	0.8	0.8	16.0	M00044
M00175_1	Pathway	Nitrogen fixation, nitrogen => ammonia	0.0	100.0	5	0.0	11.7473	1	0	0.0	0.0	0.0	M00175
M00127_1	Pathway	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P	0.0	100.0	85	80.0	60.3694	5	4	0.8	0.8	0.941176470588	M00127
M00555_2	Pathway	Betaine biosynthesis, choline => betaine	0.0	100.0	5	0.0	26.6901	2	2	1.0	1.0	20.0	M00555
M00795_1	Pathway	dTDP-beta-L-noviose biosynthesis	0.0	0.0	5	0.0	0.0	3	0	0.0		0.0	M00795
M00112_1	Pathway	Tocopherol/tocotorienol biosynthesis	0.0	100.0	5	0.0	4.8762	4	0	0.0	0.0	0.0	M00112
M00097_1	Pathway	beta-Carotene biosynthesis, GGAP => beta-carotene	0.0	100.0	5	0.0	10.8423	6	0	0.0	0.0	0.0	M00097
M00357_1	Pathway	Methanogenesis, acetate => methane	0.0	100.0	35	33.3333	27.4511	6	1	0.1667	0.1667	0.476285714286	M00357
M00071_1	Pathway	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0.0	100.0	5	0.0	3.0477	2	0	0.0	0.0	0.0	M00071
M00086_1	Pathway	beta-Oxidation, acyl-CoA synthesis	0.0	100.0	95	100.0	74.9538	1	1	1.0	1.0	1.05263157895	M00086
M00023_1	Pathway	Tryptophan biosynthesis, chorismate => tryptophan	0.0	100.0	95	100.0	75.2413	5	5	1.0	1.0	1.05263157895	M00023
M00047_1	Pathway	Creatine pathway	0.0	100.0	5	0.0	4.8762	3	0	0.0	0.0	0.0	M00047
M00540_1	Pathway	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	0.0	100.0	5	0.0	1.4629	5	0	0.0	0.0	0.0	M00540
M00307_1	Pathway	Pyruvate oxidation, pyruvate => acetyl-CoA	0.0	100.0	95	100.0	90.8386	1	1	1.0	1.0	1.05263157895	M00307
M00074_1	Pathway	N-glycan biosynthesis, high-mannose type	0.0	100.0	5	0.0	5.1225	6	0	0.0	0.0	0.0	M00074
M00552_1	Pathway	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	0.0	100.0	45	40.0	45.3934	5	5	1.0	1.0	2.22222222222	M00552
M00675_1	Pathway	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate	0.0	100.0	5	0.0	0.1601	3	0	0.0	0.0	0.0	M00675
M00368_1	Pathway	Ethylene biosynthesis, methionine => ethylene	0.0	100.0	35	33.3333	33.5919	3	1	0.3333	0.3333	0.952285714286	M00368
M00060_1	Pathway	Lipopolysaccharide biosynthesis, KDO2-lipid A	0.0	100.0	5	11.1111	39.6257	9	8	0.8889	0.8889	17.778	M00060
M00010_1	Pathway	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	0.0	100.0	95	100.0	82.379	3	3	1.0	1.0	1.05263157895	M00010
M00535_1	Pathway	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	0.0	100.0	65	66.6667	51.7547	3	2	0.6667	0.6667	1.02569230769	M00535
M00176_1	Pathway	Assimilatory sulfate reduction, sulfate => H2S	0.0	100.0	95	66.6667	51.6808	3	3	1.0	1.0	1.05263157895	M00176
M00020_1	Pathway	Serine biosynthesis, glycerate-3P => serine	0.0	100.0	95	66.6667	69.9052	3	3	1.0	1.0	1.05263157895	M00020
M00027_1	Pathway	GABA (gamma-Aminobutyrate) shunt	0.0	100.0	35	33.3333	44.2556	3	1	0.3333	0.3333	0.952285714286	M00027
M00570_1	Pathway	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	0.0	100.0	95	100.0	78.6701	5	5	1.0	1.0	1.05263157895	M00570
M00109_1	Pathway	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone	0.0	100.0	5	0.0	2.9645	4	0	0.0	0.0	0.0	M00109
M00803_1	Pathway	dTDP-D-angolosamine biosynthesis	0.0	50.0	5	0.0	0.7481	4	0	0.0	0.0	0.0	M00803
M00075_1	Pathway	N-glycan biosynthesis, complex type	0.0	100.0	5	0.0	4.7326	9	0	0.0	0.0	0.0	M00075
M00374_1	Pathway	Dicarboxylate-hydroxybutyrate cycle	0.0	100.0	35	38.4615	32.4089	13	6	0.4615	0.4615	1.31857142857	M00374
M00129_1	Pathway	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	0.0	100.0	35	33.3333	31.0183	6	2	0.3333	0.3333	0.952285714286	M00129
M00740_1	Pathway	Methylaspartate cycle	0.0	100.0	35	36.3636	30.7049	11	3	0.2727	0.2727	0.779142857143	M00740
M00104_1	Pathway	Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate	0.0	100.0	5	0.0	4.1405	12	0	0.0	0.0	0.0	M00104
M00136_1	Pathway	GABA biosynthesis, prokaryotes, putrescine => GABA	0.0	100.0	5	0.0	7.1851	4	2	0.5	0.5	10.0	M00136
M00057_1	Pathway	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	0.0	100.0	5	0.0	4.6823	4	0	0.0	0.0	0.0	M00057
M00794_1	Pathway	dTDP-6-deoxy-D-allose biosynthesis	0.0	100.0	5	0.0	0.0554	2	0	0.0	0.0	0.0	M00794
M00116_1	Pathway	Menaquinone biosynthesis, chorismate => menaquinone	0.0	100.0	15	11.1111	32.1102	9	3	0.3333	0.3333	2.222	M00116
M00567_1	Pathway	Methanogenesis, CO2 => methane	0.0	100.0	5	0.0	4.1005	8	0	0.0	0.0	0.0	M00567
M00090_1	Pathway	Phosphatidylcholine (PC) biosynthesis, choline => PC	0.0	100.0	5	0.0	8.8043	3	0	0.0	0.0	0.0	M00090
M00376_1	Pathway	3-Hydroxypropionate bi-cycle	0.0	100.0	5	23.0769	21.0395	13	4	0.3077	0.3077	6.154	M00376
M00170_1	Pathway	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	0.0	100.0	25	25.0	29.0635	4	2	0.5	0.5	2.0	M00170
M00572_1	Pathway	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	0.0	100.0	65	66.6667	55.689	6	5	0.8333	0.8333	1.282	M00572
M00786_1	Pathway	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	0.0	100.0	5	0.0	0.1519	9	0	0.0	0.0	0.0	M00786
M00308_2	Pathway	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	0.0	100.0	45	40.0	54.6823	4	3	0.75	0.75	1.66666666667	M00308
M00537_1	Pathway	Xylene degradation, xylene => methylbenzoate	0.0	100.0	5	0.0	4.1744	3	0	0.0	0.0	0.0	M00537
M00541_1	Pathway	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	0.0	100.0	5	0.0	0.5172	4	0	0.0	0.0	0.0	M00541
M00088_1	Pathway	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	0.0	100.0	55	40.0	35.6335	5	3	0.6	0.6	1.09090909091	M00088
M00350_1	Pathway	Capsaicin biosynthesis, L-Phenylalanine => Capsaicin	0.0	100.0	5	0.0	3.0661	4	0	0.0	0.0	0.0	M00350
M00087_2	Pathway	beta-Oxidation	0.0	100.0	5	50.0	43.8031	3	3	1.0	1.0	20.0	M00087
M00373_1	Pathway	Ethylmalonyl pathway	0.0	100.0	5	8.3333	16.248	12	2	0.1667	0.1667	3.334	M00373
M00608_1	Pathway	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate	0.0	100.0	5	0.0	2.6228	3	0	0.0	0.0	0.0	M00608
M00141_2	Pathway	C1-unit interconversion, eukaryotes	0.0	100.0	55	50.0	52.432	3	1	0.3333	0.3333	0.606	M00141
M00081_1	Pathway	Pectin degradation	0.0	100.0	5	0.0	6.9573	3	0	0.0	0.0	0.0	M00081
M00776_1	Pathway	Pikromycin/methymycin/neomethymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin/neomethymycin	0.0	0.0	5	0.0	0.0	4	0	0.0		0.0	M00776
M00596_1	Pathway	Dissimilatory sulfate reduction, sulfate => H2S	0.0	100.0	5	33.3333	19.5912	3	0	0.0	0.0	0.0	M00596
M00089_1	Pathway	Triacylglycerol biosynthesis	0.0	100.0	55	50.0	45.881	4	2	0.5	0.5	0.909090909091	M00089
M00019_1	Pathway	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	0.0	100.0	95	100.0	79.4422	4	4	1.0	1.0	1.05263157895	M00019
M00049_1	Pathway	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	0.0	100.0	95	100.0	96.2966	4	4	1.0	1.0	1.05263157895	M00049
M00092_1	Pathway	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE	0.0	100.0	5	0.0	11.107	3	0	0.0	0.0	0.0	M00092
M00534_1	Pathway	Naphthalene degradation, naphthalene => salicylate	0.0	100.0	5	0.0	0.3448	6	0	0.0	0.0	0.0	M00534
M00007_1	Pathway	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	0.0	100.0	95	100.0	89.6934	4	4	1.0	1.0	1.05263157895	M00007
M00119_1	Pathway	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	0.0	100.0	85	80.0	64.8245	5	4	0.8	0.8	0.941176470588	M00119
M00550_1	Pathway	Ascorbate degradation, ascorbate => D-xylulose-5P	0.0	100.0	5	0.0	5.2235	5	0	0.0	0.0	0.0	M00550
M00784_1	Pathway	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	0.0	20.0	5	0.0	0.0222	5	0	0.0	0.0	0.0	M00784
M00124_1	Pathway	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P	0.0	100.0	35	33.3333	38.8314	6	6	1.0	1.0	2.85714285714	M00124
M00672_1	Pathway	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin	0.0	100.0	5	0.0	0.234	3	0	0.0	0.0	0.0	M00672
M00609_1	Pathway	Cysteine biosynthesis, methionine => cysteine	0.0	100.0	15	16.6667	29.3314	6	1	0.1667	0.1667	1.11133333333	M00609
M00673_1	Pathway	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C	0.0	100.0	5	0.0	0.5449	8	0	0.0	0.0	0.0	M00673
M00800_1	Pathway	dTDP-L-megosamine biosynthesis	0.0	100.0	5	0.0	0.7314	5	0	0.0	0.0	0.0	M00800
M00569_1	Pathway	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	0.0	100.0	5	0.0	16.0694	7	1	0.1429	0.1429	2.858	M00569
M00814_1	Pathway	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	0.0	100.0	5	0.0	0.3325	8	0	0.0	0.0	0.0	M00814
M00061_1	Pathway	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	0.0	100.0	5	0.0	29.0506	5	2	0.4	0.4	8.0	M00061
M00009_1	Pathway	Citrate cycle (TCA cycle, Krebs cycle)	0.0	100.0	85	87.5	76.4823	8	7	0.875	0.875	1.02941176471	M00009
M00529_1	Pathway	Denitrification, nitrate => nitrogen	0.0	100.0	5	0.0	13.2342	4	0	0.0	0.0	0.0	M00529
M00065_1	Pathway	GPI-anchor biosynthesis, core oligosaccharide	0.0	100.0	5	0.0	10.9669	8	0	0.0	0.0	0.0	M00065
M00165_1	Pathway	Reductive pentose phosphate cycle (Calvin cycle)	0.0	100.0	75	72.7273	70.0037	11	8	0.7273	0.7273	0.969733333333	M00165
M00773_1	Pathway	Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin	0.0	12.5	5	0.0	0.0046	8	0	0.0	0.0	0.0	M00773
M00370_1	Pathway	Glucosinolate biosynthesis, tryptophan => glucobrassicin	0.0	100.0	5	0.0	0.4359	5	0	0.0	0.0	0.0	M00370
M00797_1	Pathway	dTDP-D-desosamine biosynthesis	0.0	100.0	5	0.0	0.2771	4	0	0.0	0.0	0.0	M00797
M00419_1	Pathway	Cymene degradation, p-cymene => p-cumate	0.0	100.0	5	0.0	0.0739	3	0	0.0	0.0	0.0	M00419
M00364_1	Pathway	C10-C20 isoprenoid biosynthesis, bacteria	0.0	100.0	55	50.0	67.4547	2	2	1.0	1.0	1.81818181818	M00364
M00788_1	Pathway	Terpentecin biosynthesis, GGAP => terpentecin	0.0	0.0	5	0.0	0.0	2	0	0.0		0.0	M00788
M00525_1	Pathway	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	0.0	100.0	65	66.6667	56.3272	9	6	0.6667	0.6667	1.02569230769	M00525
M00113_1	Pathway	Jasmonic acid biosynthesis	0.0	100.0	5	0.0	8.0024	8	1	0.125	0.125	2.5	M00113
M00002_2	Pathway	Glycolysis, core module involving three-carbon compounds	0.0	100.0	95	100.0	96.7135	5	4	0.8	0.8	0.842105263158	M00002
M00006_1	Pathway	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	0.0	100.0	95	100.0	65.4291	2	1	0.5	0.5	0.526315789474	M00006
M00369_1	Pathway	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin	0.0	100.0	5	0.0	0.1355	3	0	0.0	0.0	0.0	M00369
M00079_1	Pathway	Keratan sulfate degradation	0.0	80.0	5	0.0	8.7329	4	0	0.0	0.0	0.0	M00079
M00172_1	Pathway	C4-dicarboxylic acid cycle, NADP - malic enzyme type	0.0	100.0	25	25.0	34.2076	4	2	0.5	0.5	2.0	M00172
M00633_1	Pathway	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	0.0	100.0	5	0.0	3.4817	4	1	0.25	0.25	5.0	M00633
M00101_1	Pathway	Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol	0.0	100.0	5	0.0	8.0199	10	0	0.0	0.0	0.0	M00101
M00114_3	Pathway	Ascorbate biosynthesis, plants, glucose-6P => ascorbate	0.0	100.0	45	37.5	37.485	7	1	0.1429	0.1429	0.317555555556	M00114
M00532_1	Pathway	Photorespiration	0.0	100.0	25	20.0	26.9856	10	3	0.3	0.3	1.2	M00532
M00367_1	Pathway	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	0.0	100.0	5	33.3333	24.2458	3	1	0.3333	0.3333	6.666	M00367
M00787_1	Pathway	Bacilysin biosynthesis, prephenate => bacilysin	0.0	100.0	5	0.0	0.6465	6	0	0.0	0.0	0.0	M00787
M00038_1	Pathway	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	0.0	100.0	5	0.0	16.8505	7	3	0.4286	0.4286	8.572	M00038
M00815_1	Pathway	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	0.0	100.0	5	0.0	0.3817	9	0	0.0	0.0	0.0	M00815
M00554_1	Pathway	Nucleotide sugar biosynthesis, galactose => UDP-galactose	0.0	100.0	5	50.0	44.1818	2	0	0.0	0.0	0.0	M00554
M00076_1	Pathway	Dermatan sulfate degradation	0.0	83.3333	5	0.0	4.7039	5	0	0.0	0.0	0.0	M00076
M00548_1	Pathway	Benzene degradation, benzene => catechol	0.0	100.0	5	0.0	1.5885	1	0	0.0	0.0	0.0	M00548
M00563_1	Pathway	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	0.0	100.0	5	0.0	2.7614	4	0	0.0	0.0	0.0	M00563
M00015_1	Pathway	Proline biosynthesis, glutamate => proline	0.0	100.0	95	100.0	81.1784	3	3	1.0	1.0	1.05263157895	M00015
M00135_1	Pathway	GABA biosynthesis, eukaryotes, putrescine => GABA	0.0	100.0	35	33.3333	33.9613	3	2	0.6667	0.6667	1.90485714286	M00135
M00622_1	Pathway	Nicotinate degradation, nicotinate => fumarate	0.0	100.0	5	0.0	4.3899	6	6	1.0	1.0	20.0	M00622
