freq	total_cov	major_cov	minor_cov
0.0897064209	111	101	10
0.0898842812	111	101	10
0.150149345	98	83	15
0.188515186	106	85	20
0.163747787	122	102	20
0.169546604	118	98	20
0.176925659	113	93	20
0.161146164	124	104	20
0.100648403	110	98	11
0.0849423409	94	86	8
0.0847072601	94	86	8
0.0708317757	95	88	7
0.0580916405	120	113	7
0.0630073547	79	74	5
0.0895118713	89	81	8
0.0918912888	87	79	8
0.149544239	87	74	13
0.156402111	83	70	13
0.170755863	76	63	13
0.177881718	73	60	13
0.120306015	109	95	13
0.159666538	94	79	15
0.166562557	90	75	15
0.218202114	64	50	14
0.207465172	53	42	11
0.0591444969	118	111	7
0.0877685547	91	83	8
0.0952038765	84	76	8
0.0962963104	83	75	8
0.107465744	102	91	11
0.113551617	105	93	12
0.113087177	97	86	11
0.113040924	97	86	11
0.180150986	111	91	20
0.218469143	91	71	20
0.179862022	89	73	16
0.179848194	89	73	16
0.120597363	91	80	11
0.132492542	83	72	11
0.146700382	75	64	11
0.246709347	85	64	21
0.329455376	100	67	33
0.337778091	122	80	41
0.332943916	126	84	42
0.3355546	125	83	42
0.393932343	142	86	56
0.393859863	142	86	56
0.26589632	135	99	35
0.266719818	135	99	36
0.264400959	136	100	36
0.290414333	124	88	36
0.219487667	132	103	29
0.156385899	134	113	21
0.132631302	128	111	17
0.128574848	132	115	17
0.0779809952	102	94	8
0.0806646347	99	91	8
0.0772061348	102	94	8
0.082698822	101	92	8
0.075592041	99	91	8
0.076965332	99	91	8
0.079641819	100	92	8
0.0906887054	87	79	8
0.089735508	89	81	8
0.0944209099	85	76	8
0.0929389	86	78	8
0.092695713	86	78	8
0.0779876709	102	94	8
0.0919394493	130	118	12
0.113268375	105	93	12
0.114112377	105	93	12
0.103504181	116	104	12
0.105791569	113	101	12
0.10874176	110	98	12
0.113060951	106	94	12
0.177194118	96	78	17
0.0592646599	99	93	6
0.0502238274	119	112	6
0.0753445625	119	110	9
0.0769267082	119	103	10
0.10893631	119	106	13
0.0777959824	128	118	10
0.184091091	109	88	20
0.0877842903	109	99	10
0.15161705	104	88	16
0.229566574	106	79	24
0.224928856	106	82	24
0.108924866	100	89	11
0.099843502	99	89	10
0.0884232521	113	103	10
0.0547714233	145	137	8
0.0588417053	150	141	9
0.057972908	137	129	8
0.0551309586	144	136	8
0.0562057495	142	134	8
0.0590410233	132	124	8
0.0545830727	128	121	7
0.0646595955	123	115	8
0.0661764145	122	113	8
0.0646791458	122	114	8
0.0823144913	109	99	9
0.114433289	131	115	15
0.104500771	143	128	15
0.116188049	129	114	15
0.104734421	143	128	15
0.110886574	135	120	15
0.12312603	129	113	16
0.112386703	134	118	15
0.116793633	85	75	10
0.123086929	81	71	10
0.113537312	79	70	9
0.134971619	74	64	10
0.127583504	78	68	10
0.169926167	58	48	10
0.0859861374	81	74	7
0.0781588554	89	82	7
0.0652937889	107	100	7
0.0651550293	107	100	7
0.0644822121	108	101	7
0.0798144341	100	91	8
0.0927147865	65	58	6
0.0685839653	87	81	6
0.0680398941	88	82	6
0.0727915764	82	76	6
0.071308136	84	78	6
0.0655865669	84	78	6
0.0697097778	86	80	6
0.069644928	86	80	6
0.0757923126	79	73	6
0.0710816383	98	91	7
0.0696520805	100	92	7
0.0673036575	100	93	7
0.0705785751	98	91	7
0.0635371208	94	88	6
0.0663137436	105	98	7
0.0537810326	111	105	6
0.0604166985	99	93	6
0.0703001022	99	92	7
0.0603113174	99	93	6
0.0651202202	107	100	7
0.0648984909	101	94	7
0.0697054863	101	93	7
0.074306488	94	87	7
0.0813770294	86	79	7
0.105464458	104	93	11
0.108829021	101	90	11
0.109814167	100	88	11
0.133770466	112	97	15
0.162610054	121	100	19
0.115926266	129	114	15
0.111112118	135	120	15
0.11400032	129	114	15
0.116231441	129	114	15
0.107260227	140	125	15
0.0758290291	118	109	9
0.119327068	79	68	10
0.191504955	104	78	22
0.108696461	60	52	7
0.15666008	76	64	12
0.0998716354	109	97	11
0.0550632477	112	103	6
0.0809612274	112	99	9
0.114171982	113	91	11
0.066781044	116	102	10
0.0512080193	128	120	8
0.0833745003	111	99	11
0.088737011	118	96	10
0.0599007607	113	102	7
0.153223515	128	107	21
0.140707493	112	93	15
0.0803923607	118	106	12
0.0637841225	157	143	10
0.0519280434	174	154	9
0.0728840828	174	156	15
0.0948901176	127	111	13
0.0535736084	125	115	7
0.0618152618	115	104	7
0.0777130127	128	107	11
0.105774879	122	104	15
0.0593996048	109	100	8
0.115571499	69	61	8
0.222909927	86	66	19
0.160907745	112	83	15
0.0777688026	134	120	12
0.10454464	148	124	14
0.0701527596	140	127	10
0.0636825562	132	121	9
0.12522316	127	105	19
0.081319809	109	95	11
0.110104084	138	114	14
0.150971889	104	85	18
0.0767669678	91	83	8
0.0654444695	153	137	12
0.0801944733	111	100	9
0.070535183	120	105	8
0.0524864197	132	120	8
0.0701117516	130	119	9
0.0600643158	100	91	6
0.0633740425	139	126	11
0.157227516	95	78	16
0.0711750984	85	76	6
0.0931706429	177	139	20
0.0692973137	113	103	10
0.0896801949	94	85	9
0.0896997452	127	112	15
0.0602269173	131	122	8
0.107507229	148	128	20
0.0792860985	111	92	8
0.059671402	138	126	10
0.0679836273	109	98	8
0.117273808	121	98	16
0.0793566704	98	88	10
0.0862598419	62	56	6
0.0627222061	126	115	8
0.163984299	107	86	19
0.07072258	124	113	9
0.159357071	108	86	21
0.0852303505	119	103	10
0.107179642	118	103	15
0.0685834885	118	109	9
0.131094456	144	119	25
0.174757957	136	111	25
0.0614929199	106	96	8
0.108924866	113	98	15
0.0852336884	145	128	14
0.0864710808	118	98	10
0.109754562	154	132	18
0.25031662	109	70	20
0.30920887	69	43	18
0.292197704	114	79	33
0.218782425	134	100	29
0.0761985779	106	96	9
0.130305767	128	105	18
0.106471062	167	142	20
0.073038578	75	68	6
0.0931463242	65	57	7
0.0836949348	65	58	6
0.109349251	64	56	7
0.051589489	96	91	5
0.0554933548	99	93	6
0.0519480705	115	109	6
0.0524454117	171	160	9
0.0930142403	170	154	16
0.0838665962	178	163	15
0.0855278969	175	159	15
0.0899310112	167	151	15
0.0940666199	159	143	15
0.0956277847	157	142	15
0.0939874649	159	144	15
0.0940666199	159	144	15
0.077293396	128	118	10
0.128660679	62	54	8
0.135104656	59	51	8
0.12065649	65	57	8
0.120454311	65	57	8
0.122921944	65	57	8
0.120543003	65	56	8
0.121474266	65	57	8
0.12251091	65	57	8
0.108121395	82	73	9
0.0995345116	82	73	8
0.104429245	86	77	9
0.097205162	92	83	9
0.065053463	101	94	7
0.0547180176	110	103	6
0.209536552	62	49	13
0.0798325539	75	69	6
0.084271431	71	65	6
0.0798721313	75	69	6
0.0795173645	75	69	6
0.0809803009	74	68	6
0.0681638718	88	82	6
0.0677390099	88	82	6
0.0846486092	94	86	8
0.0865745544	92	84	8
0.0887098312	90	82	8
0.0962090492	83	75	8
0.12933588	85	74	11
0.128349781	86	73	11
0.126328945	87	76	11
0.145157814	83	70	12
0.144591808	69	59	10
0.145089149	69	59	10
0.166486263	60	50	10
0.16693449	54	45	9
0.172973156	52	43	9
0.153527737	52	44	8
0.156821251	51	43	8
0.151808262	46	39	7
0.14245224	42	36	6
0.121961594	49	43	6
0.122321129	49	43	6
0.11309433	53	47	6
0.105123043	57	51	6
0.0905394554	66	60	6
0.0748467445	69	63	5
0.150886059	119	101	18
0.168103695	107	89	18
0.199569225	95	76	19
0.258094788	93	69	24
0.260323524	92	68	24
0.108608246	46	41	5
0.0999054909	50	45	5
0.108594418	46	41	5
0.156267643	32	27	5
0.130547523	90	77	12
0.0917901993	87	79	8
0.0902523994	87	79	8
0.0918889046	87	79	8
0.0866136551	90	82	8
0.0838756561	95	87	8
0.0790815353	101	93	8
0.0667161942	75	69	5
0.11891222	139	122	17
0.110742092	145	128	16
0.10478878	124	111	13
0.105672836	122	109	13
0.0645494461	108	100	7
0.0633835793	110	103	7
0.064748764	108	101	7
0.06899786	101	94	7
0.0689883232	101	94	7
0.0726075172	96	89	7
0.072655201	96	89	7
0.0719680786	97	90	7
0.0829582214	96	88	8
0.0725150108	96	89	7
0.079269886	88	81	7
0.0556573868	135	127	8
0.0560541153	134	126	8
0.0987644196	141	126	14
0.0951256752	147	133	14
0.0957832336	146	132	14
0.212436199	152	119	32
0.211905956	151	118	32
0.221035957	131	102	29
0.221084118	131	102	29
0.279773712	118	85	33
0.243508816	115	87	28
0.158891678	66	55	11
0.104034901	96	86	10
0.237902641	42	32	10
0.0562996864	88	83	5
0.257711887	123	91	31
0.252633572	127	94	32
0.251812935	127	95	32
0.260359764	120	88	31
0.258065224	120	89	31
0.264343739	117	86	31
0.256447792	144	107	37
0.259553909	131	97	34
0.146553516	116	99	17
0.152882576	111	94	17
0.154533386	110	93	17
0.148772717	114	97	17
0.171789169	99	82	17
0.168497086	101	84	17
0.167996407	101	84	17
0.177375317	96	79	17
0.288663387	97	69	28
0.201106548	79	60	16
0.207169533	82	65	17
0.20809412	94	73	19
0.185526848	97	79	18
0.201537132	98	78	20
0.0926756859	97	88	9
0.0906062126	99	90	9
0.19175148	146	118	28
0.184049606	152	124	28
0.186878681	155	126	29
0.169366837	165	137	28
0.190392017	146	118	28
0.148120403	128	109	19
0.143712044	118	101	17
0.116786003	77	68	9
0.10367918	77	69	8
0.0667858124	119	111	8
0.0676589012	118	110	8
0.0580210686	135	127	8
0.0597324371	135	126	8
0.0607829094	132	123	8
0.0648870468	123	115	8
0.0636515617	125	117	8
0.0750217438	106	98	8
0.0753335953	106	98	8
0.0916228294	87	79	8
0.091586113	87	79	8
0.091989994	87	78	8
0.0788302422	101	93	8
0.0729622841	107	99	8
0.0857858658	93	85	8
0.0856370926	93	85	8
0.0783286095	102	94	8
0.0741915703	106	98	8
0.124763966	112	98	14
0.133141041	105	91	14
0.191084385	120	97	23
0.203722477	134	106	27
0.204405785	134	106	27
0.22868824	149	115	34
0.181664944	132	108	24
0.181635857	132	108	24
0.181684017	132	108	24
0.165335655	145	121	24
0.151510715	145	123	22
0.147663116	142	121	21
0.139058113	115	99	16
0.135276318	118	102	16
0.160286427	106	89	17
0.111010075	108	96	12
0.160083294	94	78	15
0.159420013	94	79	15
0.159534454	94	79	15
0.157533646	95	80	15
0.226676464	75	58	17
0.170306206	88	73	15
0.170107841	88	73	15
0.113817692	79	70	9
0.115327358	78	69	9
0.0842318535	83	76	7
0.113818169	69	60	8
0.104218006	67	60	7
0.104218483	67	60	7
0.0796246529	75	69	6
0.120111942	68	59	8
0.0805726051	99	91	8
0.0729260445	109	101	8
0.0724992752	110	102	8
0.107213497	124	110	14
0.0964283943	124	112	12
0.0958838463	124	112	12
0.105145931	114	102	12
0.105162144	114	102	12
0.100727558	119	107	12
0.100619793	119	107	12
0.100362301	119	106	12
0.125925541	119	104	15
0.135066986	111	96	15
0.202541828	107	85	22
0.224493504	98	76	22
0.262671471	99	73	26
0.227353096	88	67	20
0.071928978	97	90	7
0.0933160782	101	91	9
0.202196121	138	110	28
0.211747646	132	104	28
0.226006508	115	89	26
0.210420609	115	90	24
0.212965012	122	96	26
0.271640778	103	75	28
0.240795135	116	88	28
0.232141495	117	89	27
0.227196693	121	90	27
0.111234665	125	111	14
0.122709274	105	92	13
0.148125648	120	102	18
0.196496964	117	94	23
0.193407059	129	104	25
0.187286377	133	108	25
0.191640854	99	80	19
0.190026283	99	80	19
0.172366619	110	91	19
0.174111843	109	90	19
0.138739586	108	93	15
0.0985689163	101	91	10
0.0991721153	101	91	10
0.100044727	99	89	10
0.100898266	99	89	10
0.0946888924	104	93	10
0.0959558487	104	94	10
0.0793209076	88	81	7
0.325832367	138	93	45
0.322781563	155	105	50
0.32878828	155	103	51
0.324572086	155	104	50
0.337960243	151	99	51
0.330853462	154	103	51
0.320694923	159	108	51
0.301617622	169	118	51
0.320852757	159	108	51
0.0683960915	146	136	10
0.0727453232	137	127	10
0.0728211403	137	127	10
0.0731339455	136	126	10
0.0725326538	138	127	10
0.0835704803	131	120	11
0.0878076553	125	114	11
0.120584011	116	102	14
0.116625309	120	106	14
0.150344849	93	79	14
0.148152351	93	78	14
0.069255352	83	77	6
0.0542416573	102	96	6
0.0584402084	102	96	6
0.0577139854	103	97	6
0.057580471	104	98	6
0.112382889	80	71	9
0.112321854	80	71	9
0.112425327	80	71	9
0.104587078	86	77	9
0.10419178	86	77	9
0.104227543	86	77	9
0.11214447	80	71	9
0.133961201	67	58	9
0.141481876	69	59	10
0.104118347	67	60	7
0.054441452	91	86	5
0.0508651733	98	93	5
0.0635271072	110	103	7
0.084400177	59	54	5
0.0846376419	59	54	5
0.0846657753	59	54	5
0.0703315735	71	66	5
0.0719075203	70	64	5
0.109219551	73	65	8
0.107890129	74	66	8
0.110107899	73	64	8
0.109564304	73	65	8
0.0908727646	88	80	8
0.0937514305	85	77	8
0.0939879417	85	77	8
0.0848712921	82	75	7
0.0612769127	97	91	6
0.101010323	89	80	9
0.136220932	110	95	15
0.143852234	104	89	15
0.146840096	104	87	15
0.145443439	103	88	15
0.137097359	102	88	14
0.141429901	99	85	14
0.141405106	99	85	14
0.141268253	99	85	14
0.148765564	94	80	14
0.138645649	101	87	14
0.0671315193	60	56	4
0.0766444206	52	48	4
0.0863761902	67	61	6
0.176915169	78	64	14
0.142458439	77	66	11
0.124958992	80	70	10
0.122582912	81	71	10
0.133113384	76	65	10
0.129576206	77	67	10
0.129581928	77	67	10
0.124613285	80	70	10
0.126109123	79	69	10
0.1178689	84	74	10
0.129790783	77	67	10
0.116509438	85	75	10
0.0773611069	116	107	9
0.080268383	112	103	9
0.103776455	87	77	9
0.103251934	87	75	9
0.0881214142	102	93	9
0.0907869339	99	90	9
0.0898823738	100	91	9
0.0844273567	100	90	9
0.09025383	100	90	9
0.0872459412	103	94	9
0.0829839706	104	95	9
0.0864048004	104	95	9
0.072353363	110	102	8
0.0749392509	109	100	8
0.0725641251	110	102	8
0.0815186501	98	90	8
0.0860929489	93	84	8
0.143304348	84	72	12
0.13583374	81	69	11
0.135654449	81	70	11
0.138950825	79	68	11
0.139088631	79	68	11
0.141063213	78	66	11
0.112082481	99	87	11
0.116950035	94	83	11
0.0774035454	117	106	9
0.0830545425	143	131	12
0.0814547539	147	135	12
0.0801558495	149	137	12
0.0746045113	160	148	12
0.075293541	159	147	12
0.0755448341	158	146	12
0.0757761002	158	146	12
0.0873365402	114	104	10
0.078599453	127	117	10
0.129694939	77	67	10
0.138796329	72	62	10
0.166603088	90	75	15
0.174960613	94	72	16
0.166237354	113	94	19
0.149823666	93	79	14
0.149974346	86	73	13
0.091755867	119	108	11
0.084004879	119	109	10
0.0799670219	125	115	10
0.0829348564	120	110	10
0.0789885521	126	116	10
0.0792369843	126	116	10
0.108994961	81	72	9
0.121402264	98	86	12
0.181028366	116	95	21
0.204915047	97	77	20
0.202017307	99	79	20
0.180249691	111	91	20
0.184904575	108	88	20
0.19290638	104	83	20
0.195843697	102	82	20
0.19020462	105	85	20
0.190191746	105	85	20
0.14571619	101	86	15
0.17168808	92	76	16
0.0541372299	129	122	7
0.0529241562	132	125	7
0.0533242226	131	124	7
0.0519270897	144	136	8
0.151865959	86	72	13
0.134963512	95	81	13
0.136273384	95	82	13
0.171092033	105	87	18
0.172412395	110	91	19
0.182523251	108	88	20
0.163804054	113	93	18
0.159359455	119	100	19
0.163504124	116	97	19
0.163753986	116	97	19
0.161017895	116	97	19
0.424278736	66	38	28
0.383493423	73	45	28
0.36845541	76	48	28
0.337202072	83	55	28
0.341440678	82	54	28
0.333254814	84	56	28
0.333309174	84	56	28
0.33339119	84	56	28
0.337006569	83	55	28
0.373525143	75	47	28
0.373142242	75	47	28
0.099635601	100	90	10
0.100554466	100	89	10
0.0995550156	100	90	10
0.0834021568	96	88	8
0.0811395645	96	88	8
0.0754284859	106	98	8
0.0782155991	103	94	8
0.0799198151	100	92	8
0.0831990242	96	88	8
0.0779399872	102	94	8
0.0680217743	88	82	6
0.0700497627	85	79	6
0.0655560493	91	85	6
0.0657773018	91	85	6
0.0673031807	89	83	6
0.0947022438	95	86	9
0.113784313	79	70	9
0.113601685	79	70	9
0.123391628	73	64	9
0.142109871	63	54	9
0.175345421	57	47	10
0.169521332	53	44	9
0.17310524	52	43	9
0.183689117	49	40	9
0.1833992	49	40	9
0.204721451	44	35	9
0.219566822	41	32	9
0.219948769	41	32	9
0.139198303	43	37	6
0.108717918	55	49	6
0.117559433	51	45	6
0.133126736	45	39	6
0.127533436	47	41	6
0.12752676	47	41	6
0.127614975	47	41	6
0.128768444	47	40	6
0.11541748	52	46	6
0.106795788	56	50	6
0.0729227066	109	101	8
0.0656886101	121	113	8
0.0874333382	114	104	10
0.0710272789	126	117	9
0.0707325935	127	118	9
0.0977983475	92	83	9
0.0959825516	94	85	9
0.0953769684	94	85	9
0.102294922	90	78	9
0.0898623466	100	91	9
0.0847625732	106	97	9
0.164905071	97	81	16
0.164161205	97	81	16
0.16312933	98	82	16
0.142885685	112	96	16
0.13419199	119	103	16
0.135452747	118	102	16
0.135736942	118	101	16
0.185107231	108	88	20
0.19018507	105	85	20
0.157288074	102	85	16
0.212376595	94	74	20
0.194767475	82	66	16
0.15722847	70	59	11
0.0664782524	75	70	5
0.0852999687	70	64	6
0.0843758583	71	65	6
0.0748944283	80	74	6
0.0749058723	80	74	6
0.0759091377	79	73	6
0.0748939514	80	74	6
0.0721035004	83	77	6
0.101826668	59	53	6
0.0962953568	62	56	6
0.140915871	71	60	10
0.119817734	75	66	9
0.12455225	72	63	9
0.12659359	71	62	9
0.125897408	71	62	9
0.237907887	83	63	19
0.328826904	76	51	25
0.0898184776	100	91	9
0.101613045	108	97	11
0.0971775055	123	111	12
0.140514851	128	110	18
0.0953788757	124	106	11
0.0907177925	119	108	11
0.0923175812	119	108	11
0.12596035	119	104	15
0.0756483078	145	134	11
0.0751395226	146	135	11
0.0986981392	145	130	15
0.0844016075	139	127	12
0.0528173447	151	143	8
0.0569448471	157	148	9
0.0564265251	151	142	9
0.0620007515	145	136	9
0.278569221	122	88	34
0.283237457	120	86	34
0.279655933	125	90	35
0.275830746	123	88	33
0.27633667	123	89	34
0.262975216	129	95	34
0.257320881	136	101	35
0.096019268	60	54	6
0.0998139381	60	54	6
0.111988544	60	53	7
0.211172104	44	34	10
0.20587635	50	39	11
0.130319118	71	60	11
0.13769722	80	68	11
0.0875868797	76	69	7
0.08629179	89	77	7
0.117020607	68	60	8
0.115603447	68	60	8
0.115840912	68	59	8
0.112316132	67	59	8
0.102311611	78	70	8
0.0937371254	78	70	8
0.0965270996	82	73	8
0.108746052	74	64	8
0.10943222	73	65	8
0.0840120316	83	76	7
0.0808229446	74	68	6
0.0657343864	91	85	6
0.0737705231	81	75	6
0.0682849884	87	81	6
0.0694923401	86	80	6
0.0711603165	84	78	6
0.0655956268	91	85	6
0.0697646141	86	80	6
0.0689811707	83	77	6
0.0717487335	83	77	6
0.0766973495	78	72	6
0.0720143318	83	77	6
0.0511527061	117	111	6
0.0564842224	106	100	6
0.0556893349	107	101	6
0.0604791641	99	93	6
0.0952076912	83	75	8
0.0854616165	82	75	7
0.112751961	62	55	7
0.0890464783	65	58	7
0.0893220901	78	71	7
0.0945334435	74	67	7
0.0755491257	114	105	9
0.0735754967	81	75	6
0.0966386795	62	56	6
0.0963220596	62	56	6
0.0965332985	62	56	6
0.0854444504	70	64	6
0.0709261894	84	78	6
0.070309639	85	79	6
0.0762381554	170	157	13
0.0752019882	173	160	13
0.0948348045	168	152	16
0.091114521	186	169	17
0.094742775	168	152	16
0.0959649086	166	150	16
0.0706963539	126	117	9
0.0620012283	126	118	8
0.0556254387	143	135	8
0.0551156998	145	137	8
0.0557055473	143	135	8
0.0567345619	141	133	8
0.05691576	140	132	8
0.0616173744	129	121	8
0.0615253448	128	120	8
0.0625691414	128	119	8
0.0641012192	124	116	8
0.0679211617	117	109	8
0.0815677643	106	97	9
0.0589470863	139	129	8
0.0936551094	138	125	13
0.0938129425	138	125	13
0.108745098	138	122	15
0.122859478	138	121	17
0.119403839	142	125	17
0.121466637	140	123	17
0.122218132	122	107	15
0.0837888718	143	131	12
0.135939598	151	125	19
0.188325882	138	112	26
0.17684269	141	116	25
0.126020908	156	136	20
0.0769786835	157	144	12
0.0511465073	157	148	8
0.128573895	161	135	19
0.0787982941	152	140	12
0.0803985596	149	137	12
0.133948803	147	125	19
0.154515743	142	120	22
0.15464735	142	120	22
0.11974287	160	140	19
0.055891037	142	134	8
0.0533227921	131	124	7
0.055917263	123	116	7
0.0967636108	69	62	7
0.128858089	31	27	4
0.225618839	53	41	12
0.221999645	54	42	12
0.115266323	78	69	9
0.115143299	78	69	9
0.149752617	80	68	12
0.0892033577	71	63	6
0.0861196518	73	64	6
0.109006882	73	65	8
0.114052773	70	62	8
0.0899100304	68	60	6
0.099676609	60	54	6
0.0945577621	60	54	6
0.0862236023	68	62	6
0.0796875954	50	46	4
0.0927467346	43	39	4
0.156718731	51	43	8
0.205067158	39	31	8
0.148134232	54	46	8
0.194862366	41	33	8
0.190582275	42	34	8
0.163145065	49	41	8
0.163138866	49	41	8
0.173606396	46	38	8
0.169836998	47	39	8
0.177788734	45	37	8
0.216012478	37	29	8
0.222136974	36	28	8
0.177604675	45	37	8
0.189727306	42	34	8
0.0562310219	107	100	6
0.0782022476	115	106	9
0.0850534439	115	105	10
0.0845293999	110	100	10
0.0785112381	115	105	9
0.0719056129	122	113	9
0.0560526848	89	84	5
0.0656027794	85	79	6
0.0656085014	76	71	5
0.0661034584	76	70	5
0.066133976	76	70	5
0.060174942	83	77	5
0.0600824356	83	78	5
0.0571861267	88	82	5
0.0573205948	87	82	5
0.0591292381	84	79	5
0.0591387749	84	79	5
0.0593395233	84	79	5
0.0598459244	83	78	5
0.0547237396	91	86	5
0.176336288	102	84	18
0.159445286	113	95	18
0.173603058	115	95	20
0.14040947	135	116	19
0.156539917	134	113	21
0.058576107	136	128	8
0.0595993996	133	125	8
0.068502903	131	121	9
0.0600361824	83	78	5
0.0600767136	83	78	5
0.0600085258	83	78	5
0.0613126755	81	76	5
0.0743584633	67	62	5
0.06351614	78	73	5
0.0636944771	78	73	5
0.0638628006	78	73	5
0.123713017	70	61	8
0.109965324	72	64	8
0.0843801498	114	104	10
0.108613491	101	90	11
0.0615673065	97	91	6
0.0623483658	96	90	6
0.0571475029	104	98	6
0.0664896965	90	84	6
0.0694284439	86	80	6
0.0553770065	72	68	4
0.0687680244	58	54	4
0.0711307526	56	52	4
0.083445549	107	98	9
0.14546299	103	88	15
0.145481586	103	88	15
0.137609482	109	94	15
0.100232124	111	96	10
0.125750542	111	97	14
0.168200493	89	74	15
0.112248898	89	79	10
0.196862698	77	60	15
0.182760715	77	62	14
0.124248981	80	70	10
0.124964237	80	70	10
0.0678086281	97	90	7
0.212018013	132	104	28
0.187325001	144	117	27
0.186668396	151	122	28
0.173144341	144	119	25
0.156021118	141	119	22
0.162927151	135	113	22
0.106222153	94	84	10
0.109835148	91	81	10
0.109705925	91	81	10
0.100785732	99	89	10
0.0907073021	121	110	11
0.0781974792	140	129	11
0.0568203926	123	115	7
0.0567893982	123	116	7
0.0552244186	136	127	8
0.0781736374	140	129	11
0.0867743492	138	126	12
0.0820856094	148	135	12
0.0893592834	167	152	15
0.0909023285	175	159	16
0.0927190781	183	166	17
0.101478577	147	132	15
0.108798027	137	122	15
0.0852842331	140	128	12
0.0663952827	135	126	9
0.0694422722	115	107	8
0.180982113	116	95	21
0.363770008	55	35	20
0.356271267	56	36	20
0.205457687	65	51	13
0.194133759	67	54	13
0.178835392	66	54	12
0.180099487	66	54	12
0.0637640953	125	117	8
0.0619330406	129	121	8
0.292276382	106	75	31
0.310051441	100	69	31
0.452472687	92	50	41
0.445824623	92	51	41
0.42320013	97	56	41
0.447528839	94	51	42
0.3977561	103	62	41
0.414416313	99	58	41
0.350144386	114	74	40
0.363921642	107	68	39
0.131738663	91	79	12
0.111757278	107	95	12
0.0974812508	123	111	12
0.0953760147	122	110	12
0.0990066528	121	109	12
0.0941591263	136	123	13
0.101198673	108	97	11
0.050110817	110	104	6
0.0525979996	113	107	6
0.0591063499	113	106	7
0.0611162186	114	107	7
0.060362339	115	108	7
0.215642452	88	69	19
0.22550106	88	68	20
0.215530396	88	69	19
0.214483738	88	69	19
0.0859131813	116	106	10
0.121052742	132	116	16
0.12563467	127	111	16
0.261724949	149	110	39
0.256362915	152	113	39
0.310381413	148	102	46
0.309537411	148	102	46
0.310999393	148	102	46
0.293064117	119	84	35
0.293798923	119	84	35
0.290507317	86	61	25
0.290514469	86	61	25
0.139630318	100	86	14
0.128545761	109	95	14
0.133201122	105	91	14
0.135629654	103	89	14
0.183179855	120	98	22
0.156141758	109	92	17
0.125905991	119	104	15
0.124994755	120	105	15
0.164534092	91	76	15
0.0680098534	88	82	6
0.0702872276	85	79	6
0.0731844902	151	138	11
0.158207893	82	69	13
0.144356251	90	77	13
0.234938145	119	91	28
0.207911968	296	234	62
0.207258224	299	237	62
0.293088436	150	106	44
0.339113235	112	74	38
0.235180378	68	52	16
0.24173069	62	47	15
0.108071327	62	55	7
0.0782599449	125	115	10
0.0784959793	117	107	10
0.0760302544	117	107	10
0.192138672	88	71	17
0.163120747	92	77	15
0.162757874	92	77	15
0.172502041	87	72	15
0.172446251	87	72	15
0.178568363	84	69	15
0.178830147	84	69	15
0.175644875	85	70	15
0.227537632	123	95	28
0.238792419	134	102	32
0.23760891	135	102	32
0.240038872	136	103	33
0.236282349	135	103	32
0.0532255173	128	121	7
0.137757778	87	75	12
0.136754513	87	75	12
0.121153355	99	87	12
0.1130476	97	86	11
0.0888018608	90	82	8
0.0794939995	100	92	8
0.0811295509	98	90	8
0.0802960396	99	91	8
0.0837554932	95	87	8
0.0688481331	130	121	9
0.0650715828	138	129	9
0.0774936676	116	107	9
0.0789322853	114	104	9
0.0941901207	97	87	9
0.0731272697	97	89	7
0.0755457878	92	85	7
0.0810403824	86	79	7
0.0695095062	101	92	7
0.0675787926	103	96	7
0.0734744072	122	113	9
0.0706300735	127	118	9
0.0528593063	125	118	7
0.0695676804	129	120	9
0.0713019371	70	65	5
0.0587086678	85	80	5
0.0616221428	81	76	5
0.0542025566	92	87	5
0.0547404289	91	86	5
0.0648789406	77	72	5
0.0645227432	77	72	5
0.0647625923	77	72	5
0.11823082	76	67	9
0.102466106	88	79	9
0.0594825745	76	71	5
0.194478989	77	62	15
0.227768421	79	61	18
0.24271822	107	81	26
0.239593983	108	81	26
0.21982193	109	85	24
0.21095705	108	85	23
0.212112427	108	85	23
0.212882996	108	85	23
0.195664406	102	82	20
0.216372967	101	79	22
0.124837399	96	84	12
0.105862617	113	101	12
0.118320465	118	104	14
0.0758452415	76	70	6
0.184427261	65	53	12
0.193742752	62	50	12
0.199612141	85	68	17
0.202098846	84	67	17
0.202551365	84	66	17
0.197780609	86	69	17
0.189102173	90	73	17
0.195251465	87	70	17
0.219712257	91	71	20
0.224351406	89	69	20
0.257430553	97	72	25
0.298423767	97	68	29
0.281056881	103	74	29
0.293682575	102	72	30
0.272123814	92	67	25
0.185734272	86	70	16
0.181830406	88	72	16
0.111713886	107	95	12
0.112095356	107	95	12
0.111793518	107	95	12
0.102124214	119	106	12
0.101176262	69	62	7
0.0917134285	76	69	7
0.0915532112	76	69	7
0.194325447	117	94	22
0.191391468	120	97	23
0.17937994	117	96	21
0.18229723	115	94	21
0.0750789642	106	98	8
0.0808324814	99	91	8
0.0809793472	99	90	8
0.0802893639	107	97	9
0.0838832855	107	98	9
0.0840539932	107	98	9
0.0836892128	107	98	9
0.0634851456	110	103	7
0.106313705	122	109	13
0.0662198067	207	193	14
0.104078293	172	153	18
0.0977358818	172	154	17
0.101453781	264	237	27
0.104672909	226	202	24
0.10165596	226	203	23
